stop_id,stop_name,stop_lat,stop_lon,muni
4365,EB Abbotsford DR @ Aboyne WY NE,51.063248,-113.930986,Calgary
4366,EB Abbotsford DR @ 68 ST NE,51.062726,-113.934404,Calgary
4367,NB Abbeydale DR @ Abalone CR NE,51.056506,-113.928078,Calgary
4368,NB Abbeydale DR @ Aberdare CR NE,51.058932,-113.92659,Calgary
4369,NB Abbeydale DR @ Memorial DR E,51.053025,-113.931163,Calgary
4370,EB Memorial DR @ Penworth DR SE,51.052849,-113.948458,Calgary
4371,EB Memorial DR @ 47 ST SE,51.052725,-113.963023,Calgary
4372,EB Memorial DR @ Forest RD SE,51.052873,-113.957647,Calgary
4373,NB Deer Ridge DR @ S. of Canyon Meadows DR SE,50.930364,-114.026931,Calgary
4374,WB Abbeydale DR @ Aboyne WY NE,51.060008,-113.932131,Calgary
4375,WB 8 AV SE @ 44 ST SE,51.045238,-113.970534,Calgary
4376,WB 8 AV SE @ 47 ST SE,51.045243,-113.966195,Calgary
4377,SB Madigan DR @ Malvern DR NE,51.057808,-113.940638,Calgary
4378,SB Madigan DR @ 8 AV NE,51.059427,-113.940646,Calgary
4379,SB Madigan DR @ Maitland DR NE,51.060919,-113.940604,Calgary
4380,EB Madigan DR @ Madeira DR NE,51.063213,-113.945777,Calgary
4381,EB Madigan DR @ Madeira RD NE,51.062936,-113.949636,Calgary
4382,EB Madigan DR @ Madeira DR NE,51.062453,-113.953165,Calgary
4383,WB Country Hills BV @ Panorama Hills BV NW,51.14827,-114.074819,Calgary
4384,WB Southland DR @ Fairmount DR SE,50.964189,-114.059355,Calgary
4385,WB Southland DR @ 5 ST SE,50.96415,-114.052848,Calgary
4386,SB Acadia DR @ 97 AV SE,50.965786,-114.048514,Calgary
4391,EB Heritage DR @ Fairmount DR SE,50.979443,-114.059331,Calgary
4392,EB Heritage DR @ Fairview DR SE,50.979486,-114.063161,Calgary
4393,WB Heritage DR @ Fairview DR SE,50.979651,-114.064376,Calgary
4398,NB Acadia DR @ Allden PL SE,50.968066,-114.048326,Calgary
4399,NB Acadia DR @ Athens RD SE,50.966456,-114.048329,Calgary
4400,EB Southland DR @ Fairmount DR SE,50.963914,-114.058119,Calgary
4401,EB Southland DR @ Oakmoor DR SW,50.961205,-114.113895,Calgary
4402,NB 24 ST SW @ Anderson RD,50.950821,-114.117729,Calgary
4403,WB Whitehorn DR @ 39 ST NE,51.085085,-113.978126,Calgary
4404,WB Whitehorn DR @ Whitehorn CR NE,51.084841,-113.97043,Calgary
4405,WB Whitehorn DR @ Whitehorn RD NE,51.084794,-113.96792,Calgary
4406,WB Whitehorn DR @ 49 ST NE,51.085812,-113.96314,Calgary
4407,WB Temple DR @ 56 ST NE,51.085582,-113.952572,Calgary
4408,WB Temple DR @ 60 ST NE,51.084968,-113.947343,Calgary
4409,NB Lake Bonavista DR @ 120 AV SE,50.945709,-114.048861,Calgary
4410,SB Rundlehorn DR @ 28 AV NE,51.077527,-113.941065,Calgary
4411,EB 28 AV NE @ 56 ST NE,51.077522,-113.949461,Calgary
4412,EB Pinetown PL @ 56 ST NE,51.076833,-113.952376,Calgary
4413,EB Country Hills BV @ Coventry Hills BV NE,51.154062,-114.051883,Calgary
4414,WB Panatella BV @ Panatella ST NW,51.168265,-114.092364,Calgary
4415,WB 42 AV SE @ Brandon ST,51.016024,-114.055348,Calgary
4416,WB 42 AV SE @ Cleveland CR SE,51.016008,-114.053994,Calgary
4417,EB Country Hills BV @ Country Hills DR NW,51.147555,-114.076423,Calgary
4418,NB Hidden Valley LI @ Hidden Valley DR NW,51.151315,-114.106076,Calgary
4419,EB 58 AV SE @ 9 ST SE,51.001681,-114.040176,Calgary
4420,EB 58 AV SE @ Blackfoot TR,51.001274,-114.047201,Calgary
4421,NB Hidden Valley DR @ Hidden Valley GV NW,51.14928,-114.102921,Calgary
4422,EB 58 AV SE @ 4 ST SE,51.001309,-114.053215,Calgary
4423,WB 58 AV SE @ 3 ST SE,51.001456,-114.057611,Calgary
4424,WB 58 AV SE @ 2 ST SE,51.001453,-114.060704,Calgary
4425,WB 58 AV SE @ 4 ST SE,51.001471,-114.054645,Calgary
4426,WB 58 AV SE @ 9 ST SE,51.001827,-114.041322,Calgary
4427,WB 58 AV SE @ Burbank RD,51.001538,-114.046258,Calgary
4428,NB 11 ST SE @ 60 AV SE,50.998413,-114.037262,Calgary
4429,SB 11 ST SE @ 64 AV SE,50.994964,-114.039221,Calgary
4430,EB 42 AV SE @ 9 ST SE,51.015964,-114.040164,Calgary
4431,SB 9 ST SE @ N. of 42 AV SE,51.018022,-114.040775,Calgary
4432,SB 9 ST SE @ S. of 34 AV SE,51.021268,-114.040753,Calgary
4433,EB Manhattan RD @ Manitou RD SE,51.011158,-114.050949,Calgary
4434,SB Manhattan RD @ Manitoba RD SE,51.013297,-114.053496,Calgary
4435,SB Manhattan RD @ 42 AV SE,51.015394,-114.05352,Calgary
4437,WB Evanston VW @ Evansmeade WY NW,51.164714,-114.114664,Calgary
4438,SB Evanston VW @ Evansford RD NW,51.16653,-114.11282,Calgary
4441,NB Kincora BV @ Kincora DR NW,51.159328,-114.127889,Calgary
4442,NB Kincora DR @ Kincora LD NW,51.15758,-114.126309,Calgary
4443,EB Kincora DR @ Kincora BA NW,51.154625,-114.129783,Calgary
4444,EB Kincora DR @ Kincora HT NW,51.155269,-114.135121,Calgary
4445,EB Kincora DR @ Kincora MR NW,51.15654,-114.137831,Calgary
4450,WB Kincora BV @ Symons Valley RD NW,51.160732,-114.126485,Calgary
4451,NB Beacon Hill Ctr @ Shoppers Drug Mart,51.157715,-114.159874,Calgary
4453,EB Valley Springs RD @ Valley Brook CI NW,51.092791,-114.23881,Calgary
4454,EB Country Hills BV @ Harvest Hills GA NE,51.154099,-114.04729,Calgary
4455,EB Country Hills BV @ Coventry BV NE,51.154095,-114.04144,Calgary
4456,NB Harvest Hills BV @ Country Village WY NE,51.157698,-114.069831,Calgary
4457,NB Harvest Hills BV @ 96 AV NE,51.143221,-114.067713,Calgary
4458,NB Centre ST N @ N. of Beddington BV,51.126162,-114.071243,Calgary
4459,NB Centre ST N @ 78 AV N,51.123326,-114.071242,Calgary
4460,NB 44 ST SE @ 11 AV SE,51.043584,-113.969871,Calgary
4461,NB 44 ST SE @ 14 AV SE,51.041299,-113.969877,Calgary
4462,NB 44 ST SE @ 8 AV SE,51.045491,-113.969875,Calgary
4463,NB 44 ST SE @ 19 AV SE,51.03664,-113.969898,Calgary
4464,NB 44 ST SE @ 26 AV SE,51.030902,-113.9699,Calgary
4465,EB 26 AV SE @ 41 ST SE,51.03044,-113.973596,Calgary
4466,NB 41 ST SE @ Doverville CR,51.029069,-113.974156,Calgary
4467,NB 39 ST SE @ Dovercliffe WY,51.023798,-113.976582,Calgary
4468,EB 30 AV SE @ 39 ST SE,51.026817,-113.976457,Calgary
4469,EB Dover Ridge DR @ Doverview DR SE,51.021019,-113.984593,Calgary
4470,NB Dover Ridge DR @ Dovercroft RD SE,51.019564,-113.987497,Calgary
4471,SB 28 ST SE @ 32 AV SE,51.025192,-113.991553,Calgary
4472,SB 30 AV SE @ 28 ST SE,51.026442,-113.991871,Calgary
4473,EB 14 AV SE @ 27 ST SE,51.040436,-113.994931,Calgary
4474,EB 14 AV SE @ 25 ST SE,51.040431,-113.999654,Calgary
4475,SB 28 ST SE @ 14 AV SE,51.040129,-113.993167,Calgary
4476,WB 11 AV SE @ 28 ST SE,51.042919,-113.993543,Calgary
4477,NB Radcliffe DR @ 12 AV SE,51.04535,-113.992943,Calgary
4478,EB 11 AV SE @ 26 ST SE,51.042815,-113.999671,Calgary
4479,NB 25 ST SE @ 14 AV SE,51.040796,-114.000187,Calgary
4480,NB 28 ST SE @ 16 AV SE,51.039936,-113.99298,Calgary
4481,WB 16 AV SE @ Robson CR,51.039433,-113.991286,Calgary
4482,NB 28 ST @ 28 AV SE,51.029362,-113.99211,Calgary
4483,SB Dover Ridge DR @ Doverthorn WY SE,51.019538,-113.987855,Calgary
4484,WB Dover Ridge DR @ 33 ST SE,51.020832,-113.985731,Calgary
4485,WB Dover Ridge DR @ Dover Meadow CL SE,51.02118,-113.97902,Calgary
4486,SB 41 ST SE @ 26 AV SE,51.03018,-113.974341,Calgary
4487,SB 39 ST SE @ 30 AV SE,51.026509,-113.977076,Calgary
4488,WB 30 AV SE @ 41 ST SE,51.026935,-113.974766,Calgary
4489,SB 41 ST SE @ Doverville CR,51.028517,-113.974363,Calgary
4490,SB 44 ST SE @ 23 AV SE,51.032958,-113.970122,Calgary
4491,SB 44 ST SE @ 21 AV SE,51.034379,-113.970115,Calgary
4492,SB 44 ST SE @ 14 AV SE,51.040604,-113.970108,Calgary
4493,SB 44 ST SE @ 8 AV SE,51.04485,-113.970117,Calgary
4494,SB 44 ST SE @ 4 AV SE,51.048996,-113.970117,Calgary
4495,WB Temple DR @ Templewood RD NE,51.091552,-113.954194,Calgary
4496,WB Temple DR @ Templemont DR NE,51.092336,-113.949457,Calgary
4497,EB Temple DR @ 60 ST NE,51.08485,-113.946251,Calgary
4498,EB Temple DR @ 56 ST NE,51.085108,-113.951661,Calgary
4499,EB Whitehorn DR @ 48 ST NE,51.085486,-113.963775,Calgary
4500,EB Whitehorn DR @ Whiteview RD NE,51.084867,-113.965887,Calgary
4501,EB Whitehorn DR @ Whitlock PL NE,51.084971,-113.973378,Calgary
4502,EB Whitehorn DR @ 38 ST NE,51.084958,-113.978091,Calgary
4503,WB 19 AV SE @ 9 ST SE,51.036267,-114.039498,Calgary
4505,NB 11 ST SE @ 26 AV SE,51.031174,-114.036584,Calgary
4506,NB Ogden RD @ Bonnybrook RD SE,51.028147,-114.030744,Calgary
4507,NB Ogden RD @ N. of 34 AV SE,51.025359,-114.030751,Calgary
4508,NB Ogden RD @ 38 AV SE,51.020557,-114.030103,Calgary
4509,WB Ogden RD @ 15A ST SE,51.018665,-114.024334,Calgary
4510,WB Ogden RD @ 16A ST SE,51.018681,-114.020368,Calgary
4511,NB Ogden RD @ 17A ST SE,51.017686,-114.017323,Calgary
4512,NB Ogden RD @ S. of 50 AV SE,51.004235,-114.01227,Calgary
4513,NB Ogden RD @ Millican RD SE,51.000435,-114.010348,Calgary
4514,WB Panatella BV @ Panora GA NW,51.16826,-114.095169,Calgary
4516,SB Panatella BV @ Panora HT NW,51.167367,-114.097756,Calgary
4517,WB 62 AV SE @ 17A ST SE,50.997779,-114.018344,Calgary
4518,SB Panatella BV @ Hidden Creek BV NW,51.16522,-114.099076,Calgary
4521,NB 20A ST SE @ Lynndale RD,50.990021,-114.010091,Calgary
4522,WB 76 AV SE @ 24 ST SE,50.985099,-114.002313,Calgary
4523,NB 20A ST SE @ 76 AV SE,50.985415,-114.010074,Calgary
4524,WB 76 AV SE @ 21A ST SE,50.985118,-114.007969,Calgary
4525,WB 76 AV SE @ 22A ST SE,50.985108,-114.00512,Calgary
4526,EB 76 AV SE @ 24 ST SE,50.984967,-114.001039,Calgary
4527,EB 76 AV SE @ 21A ST SE,50.984987,-114.006724,Calgary
4528,EB 76 AV SE @ 20A ST SE,50.984981,-114.009617,Calgary
4529,SB 20A ST SE @ 74 AV SE,50.986518,-114.010274,Calgary
4530,NB Centre ST N @ 64 AV N,51.111211,-114.062258,Calgary
4532,EB Panatella BV @ Pantego LN NW,51.163525,-114.095712,Calgary
4534,SB Ogden RD @ 42 AV SE,51.015052,-114.015296,Calgary
4535,SB Ogden RD @ 17A ST SE,51.016997,-114.017125,Calgary
4536,EB Ogden RD @ 16A ST SE,51.018522,-114.020122,Calgary
4537,EB Ogden RD @ 14A ST SE,51.018559,-114.026152,Calgary
4538,SB Ogden RD @ Highfield BV SE,51.019618,-114.029963,Calgary
4539,SB Ogden RD @ N. of 34 AV SE,51.024988,-114.031003,Calgary
4540,SB Ogden RD @ Blackfoot TR SE,51.029142,-114.031294,Calgary
4541,EB 26 AV SE @ Portland ST,51.030518,-114.033431,Calgary
4542,SB 8 ST SE @ 11 AV SE,51.039843,-114.041809,Calgary
4543,SB 8 ST SE @ 17 AV SE,51.037557,-114.041413,Calgary
4544,SB Spiller RD @ 20 AV SE,51.035844,-114.041608,Calgary
4545,NB Centre ST N @ 56 AV N,51.103064,-114.062317,Calgary
4548,WB 62 AV SE @ 19 ST SE,50.997765,-114.014639,Calgary
4550,NB Southport RD @ S. of Southland DR SW,50.963143,-114.072155,Calgary
4551,NB Southport RD @ 99 AV SW,50.961594,-114.072423,Calgary
4552,NB Centre ST N @ 40 AV N,51.089104,-114.062317,Calgary
4553,SB Southport RD @ Southport WY SW,50.959162,-114.07232,Calgary
4554,SB Southport RD @ 99 AV SW,50.96062,-114.073069,Calgary
4555,NB Centre ST N @ 17 AV N,51.067759,-114.062342,Calgary
4556,NB Centre ST S @ 4 AV S,51.049146,-114.062593,Calgary
4557,WB 44 AV NE @ 38 ST NE,51.091222,-113.978926,Calgary
4558,WB 44 AV NE @ 40 ST NE,51.092196,-113.975891,Calgary
4559,WB 44 AV NE @ Whiteridge WY,51.092544,-113.968826,Calgary
4560,WB 44 AV NE @ 49 ST NE,51.091694,-113.963454,Calgary
4561,EB Castleridge BV @ E. of Westwinds DR NE,51.100353,-113.961972,Calgary
4562,EB Castleridge BV @ 54 AV NE,51.103193,-113.968787,Calgary
4563,EB Falconridge DR @ Falconridge CR NE,51.098591,-113.951988,Calgary
4564,EB 5 AV SW @ 2 ST SW,51.048424,-114.066763,Calgary
4565,EB Falconridge DR @ Falconridge CR NE,51.099314,-113.947654,Calgary
4566,EB 5 AV SW @ 6 ST SW,51.048679,-114.075494,Calgary
4567,NB 6 ST SW @ 7 AV SW,51.046734,-114.07613,Calgary
4568,EB 9 AV SW @ 9 ST SW,51.04512,-114.084265,Calgary
4571,EB 17 AV @ Georgia ST SW,51.037718,-114.153552,Calgary
4575,WB 17 AV SW @ 45 ST SW,51.037895,-114.153427,Calgary
4577,WB Heritage DR @ 10 ST SW,50.97964,-114.088714,Calgary
4578,WB Heritage DR @ Churchill DR SW,50.97968,-114.092537,Calgary
4579,EB Heritage DR @ 10 ST SW,50.979491,-114.087769,Calgary
4582,WB 6 AV SW @ 5 ST SW,51.047852,-114.074447,Calgary
4583,WB 6 AV SW @ 2 ST SW,51.047672,-114.068694,Calgary
4584,SB Centre ST S @ 5 AV S,51.047843,-114.063004,Calgary
4585,SB Centre ST N @ 16 AV N,51.066355,-114.062645,Calgary
4586,SB Centre ST N @ 40 AV N,51.088284,-114.062612,Calgary
4587,SB Centre ST N @ Northmount DR N,51.102287,-114.062552,Calgary
4588,SB Centre ST N @ 64 AV N,51.109826,-114.062617,Calgary
4589,SB Centre ST N @ 78 AV N,51.122391,-114.0716,Calgary
4590,SB Centre ST N @ N. of Beddington BV N,51.126378,-114.071629,Calgary
4591,SB Harvest Hills BV @ Country Hills RD NW,51.143302,-114.06833,Calgary
4592,SB Harvest Hills BV @ Panamount GA NW,51.155699,-114.069758,Calgary
4593,SB Country Village LI @ Country Village WY NE,51.157378,-114.067849,Calgary
4594,NB 37 ST SW @ 54 AV SW,51.004559,-114.140885,Calgary
4595,NB 37 ST SW @ 61 AV SW,50.999046,-114.140897,Calgary
4596,NB 37 ST SW @ Law DR,50.996617,-114.140903,Calgary
4597,WB 66 AV SW @ Lethbridge CR,50.99463,-114.14017,Calgary
4598,WB 66 AV SW @ Legare DR,50.994647,-114.126957,Calgary
4599,WB 66 AV SW @ Laurel CR,50.994644,-114.12355,Calgary
4600,WB 66 AV SW @ Lionel CR,50.994654,-114.1203,Calgary
4601,EB 63 AV SW @ Lacombe WY,50.997108,-114.119521,Calgary
4602,SB Lancaster WY @ Lathom CR SW,50.99803,-114.126619,Calgary
4603,EB Lancaster WY @ Leduc CR SW,50.998607,-114.128879,Calgary
4604,SB Lakeview DR @ 58 AV SW,51.001698,-114.134974,Calgary
4605,SB Lakeview DR @ 54 AV SW,51.003853,-114.136943,Calgary
4606,SB Lakeview DR @ La Salle CR SW,51.005649,-114.136898,Calgary
4607,WB 12 AV NE @ 4 ST NE,51.063363,-114.053842,Calgary
4608,WB 12 AV NE @ 5 ST NE,51.063344,-114.051302,Calgary
4609,NB 6 ST NE @ Radford RD,51.061809,-114.048245,Calgary
4610,WB 8 AV NE @ Remington RD,51.059683,-114.043484,Calgary
4611,WB 8 AV NE @ Russet RD,51.059683,-114.041358,Calgary
4612,SB Regal CR @ Radford RD NE,51.060919,-114.037239,Calgary
4613,SB Renfrew DR @ 15 AV NE,51.064977,-114.034096,Calgary
4614,EB 15 AV NE @ Remington RD,51.065739,-114.037531,Calgary
4615,NB Remington RD @ Regal CR NE,51.063186,-114.039378,Calgary
4616,EB Regal CR @ 7 ST NE,51.063214,-114.045458,Calgary
4617,EB Regal CR @ 6 ST NE,51.063217,-114.047699,Calgary
4618,EB 12 AV NE @ 5 ST NE,51.063231,-114.050039,Calgary
4619,EB 12 AV NE @ 4 ST NE,51.063231,-114.052551,Calgary
4620,EB 12 AV SW @ 16 ST SW,51.04236,-114.098676,Calgary
4624,EB BOW TR @ 26 ST SW,51.041439,-114.122233,Calgary
4626,SB Spruce DR @ 8 AV SW,51.044673,-114.135604,Calgary
4627,SB Spruce DR @ Cedar CR SW,51.047758,-114.135228,Calgary
4628,EB Spruce DR @ 37 ST SW,51.052217,-114.140647,Calgary
4629,EB Spruce DR @ 40 ST SW,51.052201,-114.144772,Calgary
4630,EB Spruce DR @ 42 ST SW,51.052228,-114.147339,Calgary
4631,EB Spruce DR @ Wedgewood DR SW,51.052225,-114.149808,Calgary
4632,EB Spruce DR @ Windermere RD SW,51.052218,-114.157286,Calgary
4633,WB Windermere RD @ Wimbledon CR SW,51.05094,-114.155766,Calgary
4634,WB Windermere RD @ 45 ST SW,51.05012,-114.153476,Calgary
4642,WB 10 AV SW @ 19 ST SW,51.044637,-114.106812,Calgary
4646,EB Copperfield BV @ Copperfield MR SE,50.910784,-113.936964,Calgary
4647,SB Copperfield BV @ Copperfield MR SE,50.910248,-113.937992,Calgary
4648,SB Palliser DR @ Pump Hill GA SW,50.962847,-114.102826,Calgary
4649,SB Palliser DR @ Pump Hill RI SW,50.964918,-114.102198,Calgary
4650,EB Palliser DR @ 22 ST SW,50.968903,-114.11272,Calgary
4651,EB Palliser DR @ 24 ST SW,50.969383,-114.11722,Calgary
4652,EB Palliser DR @ Oakdale PL SW,50.969392,-114.12014,Calgary
4653,NB Oakfield DR @ Oakfield PL SW,50.96849,-114.132803,Calgary
4654,EB Palliser DR @ Oakfield DR SW,50.97038,-114.130663,Calgary
4655,NB Oakfield DR @ Southland DR SW,50.961748,-114.132165,Calgary
4656,NB Cedarille DR @ Cedarille CR SW,50.958449,-114.135985,Calgary
4657,NB Cedarille DR @ Cedarwood RI SW,50.953444,-114.135495,Calgary
4658,NB Cedarille DR @ Cedarwood HL SW,50.956101,-114.135973,Calgary
4659,WB Oakfield DR @ W. of Cedarbrook BA SW,50.954094,-114.1257,Calgary
4660,SB 30 ST SW @ Oakfield DR SW,50.953607,-114.129675,Calgary
4661,WB Oakfield DR @ 26 ST SW,50.954126,-114.121526,Calgary
4664,SB 24 ST SW @ 98 AV SW,50.964751,-114.118181,Calgary
4666,WB Palliser DR @ Pump Hill PL SW,50.965968,-114.103159,Calgary
4667,NB Palliser DR @ Pump Hill GA SW,50.963811,-114.101797,Calgary
4668,SB Barlow TR @ Country Hills BV NE,51.153332,-114.001943,Calgary
4669,WB 9 AV SE @ 20 ST SE,51.034767,-114.018366,Calgary
4670,NB 17 ST SE @ 24 AV SE,51.032266,-114.01904,Calgary
4671,NB 17 ST SE @ 26 AV SE,51.030872,-114.019058,Calgary
4672,NB 17 ST SE @ 28 AV SE,51.029323,-114.019001,Calgary
4673,SB 20 ST SE @ 9 AV SE,51.034151,-114.018548,Calgary
4674,SB 17 ST SE @ 26 AV SE,51.030203,-114.019287,Calgary
4675,SB 17 ST SE @ 24 AV SE,51.031595,-114.019212,Calgary
4676,SB Barlow TR @ Freeport BV NE,51.149986,-114.001974,Calgary
4677,SB Barlow TR @ 100 AV NE,51.142461,-114.002104,Calgary
4678,NB Royal Birch BV @ Royal Oak DR NW,51.148162,-114.216988,Calgary
4679,NB 8 ST SW @ 19 AV SW,51.036448,-114.0817,Calgary
4683,EB 38 AV SW @ 16 ST SW,51.020106,-114.099826,Calgary
4684,NB 16 ST SW @ 40 AV SW,51.018492,-114.100383,Calgary
4685,NB 16 ST SW @ 42 AV SW,51.016405,-114.1004,Calgary
4686,NB 16 ST SW @ 44 AV SW,51.014687,-114.100393,Calgary
4687,EB 50 AV SW @ 19 ST SW,51.008618,-114.105933,Calgary
4688,NB 16 ST SW @ 50 AV SW,51.009174,-114.100423,Calgary
4689,NB 16 ST SW @ 48 AV SW,51.011036,-114.100421,Calgary
4690,EB 50 AV SW @ 21A ST SW,51.008645,-114.113188,Calgary
4691,WB McKenzie Towne DR @ Elgin ST SE,50.906123,-113.967538,Calgary
4692,SB 10 ST NE @ N. of 72 AV NE,51.119188,-114.040442,Calgary
4693,SB 10 ST NE @ N. of 72 AV NE,51.121083,-114.042108,Calgary
4694,NB 8 ST NE @ N. of 72 AV NE,51.120042,-114.04326,Calgary
4695,NB 8 ST NE @ 72 AV NE,51.118178,-114.044251,Calgary
4696,WB 50 AV SW @ 16 ST SW,51.008793,-114.101374,Calgary
4697,SB 16 ST SW @ 48 AV SW,51.010222,-114.1006,Calgary
4698,SB 16 ST SW @ 46 AV SW,51.012048,-114.100586,Calgary
4699,SB 16 ST SW @ 42 AV SW,51.015754,-114.100611,Calgary
4700,SB 16 ST SW @ 40 AV SW,51.01775,-114.100587,Calgary
4701,SB 16 ST SW @ 38 AV SW,51.019783,-114.100588,Calgary
4702,WB 38 AV SW @ 15 ST SW,51.020227,-114.098193,Calgary
4705,SB 14 ST SW @ 36 AV SW,51.021277,-114.094804,Calgary
4706,SB Carleton ST @ Frontenac AV SW,51.0295,-114.089098,Calgary
4707,SB Carleton ST @ 12 ST SW,51.030895,-114.089139,Calgary
4708,WB Prospect AV @ 10 ST SW,51.032463,-114.086359,Calgary
4709,WB Prospect AV @ 8 ST SW,51.032454,-114.084219,Calgary
4710,SB 8 ST SW @ Durham AV,51.033987,-114.082925,Calgary
4711,SB 8 ST SW @ 19 AV SW,51.035761,-114.081929,Calgary
4712,WB 11 AV SW @ 4 ST SW,51.042714,-114.072217,Calgary
4713,WB Country Hills BV @ Coventry BV NE,51.154428,-114.043221,Calgary
4714,SB 8 ST NE @ N. of 72 AV NE,51.119333,-114.043663,Calgary
4715,NB 10 ST NE @ N. of 72 AV NE,51.12129,-114.042109,Calgary
4716,NB 10 ST NE @ N. of 72 AV NE,51.119575,-114.040446,Calgary
4717,NB 10 ST NE @ 72 AV NE,51.118262,-114.040087,Calgary
4718,EB Tuscany Estates DR @ Tuscany Glen PA NW,51.114347,-114.248301,Calgary
4719,SB Tuscany Glen RD @ Tuscany Glen PA NW,51.116327,-114.250284,Calgary
4720,SB Tuscany Glen RD @ Tuscany DR NW,51.118033,-114.249382,Calgary
4721,WB Country Hills BV @ Harvest Hills GA NE,51.15438,-114.048802,Calgary
4722,WB Taradale DR @ Tararidge DR NE,51.113925,-113.941203,Calgary
4723,WB Taradale DR @ Taracove RD NE,51.114122,-113.937746,Calgary
4724,WB Taradale DR @ Taravista ST NE,51.114166,-113.934614,Calgary
4725,WB Taradale DR @ Tarington RD NE,51.114161,-113.932028,Calgary
4726,NB 4 ST NW @ 40 AV NW,51.086541,-114.071434,Calgary
4727,EB 86 AV SW @ Haddon RD,50.975959,-114.07844,Calgary
4728,WB 83 AV SE @ Arlington DR,50.978212,-114.058748,Calgary
4729,SB Sage Hill DR @ 144 AV NW,51.182415,-114.141365,Calgary
4730,SB Sage Hill DR @ Sage Hill WY NW,51.178475,-114.141351,Calgary
4731,NB Country Village WY @ Country Hills BV NE,51.154862,-114.060772,Calgary
4732,WB Sage Valley BV @ Sage Hill VW NW,51.176028,-114.146153,Calgary
4733,WB  Sage Valley BV @ Sage Valley RD NW,51.17599,-114.150494,Calgary
4734,NB Sage Valley RD @ Sage Valley BV NW,51.176342,-114.153489,Calgary
4735,WB Sun Valley BV @ Midpark BV SW,50.906636,-114.056057,Calgary
4736,WB Country Village WY @ Country Village CV NE,51.15591,-114.06132,Calgary
4737,NB Shawville BV @ Shawville GA SE,50.89994,-114.063393,Calgary
4738,WB Country Village WY @ Harvest Hills BV NE,51.156785,-114.068931,Calgary
4739,SB Somercrest ST @ Somerside GV SW,50.901562,-114.090446,Calgary
4740,SB Somercrest ST @ 162 AV SW,50.903458,-114.090001,Calgary
4741,NB Somercrest ST @ Somerside GV SW,50.902023,-114.09017,Calgary
4742,NB Somercrest ST @ Somerset DR SW,50.900802,-114.08954,Calgary
4743,WB Somerset DR @ Somercrest GD SW,50.901179,-114.086999,Calgary
4744,WB Somerset DR @ Somercrest CI SW,50.900884,-114.081313,Calgary
4745,NB Midpark BV @ Midpark GA SE,50.910752,-114.061972,Calgary
4746,WB  Midpark BV @ Midlake WY SE,50.908315,-114.059138,Calgary
4747,EB Midpark BV @ Midpark WY SE,50.908145,-114.057755,Calgary
4748,SB Midpark BV @ Midpark GA SE,50.909917,-114.062025,Calgary
4749,SB Midpark BV @ Midpark WY SE,50.91216,-114.061812,Calgary
4750,EB Shawnessy BV @ E. of Shawnessy DR SW,50.913923,-114.081508,Calgary
4751,EB Shawnessy BV @ Shawnessy DR SW,50.913907,-114.083742,Calgary
4752,EB Shawnessy BV @ W. of Shawinigan DR SW,50.913906,-114.086233,Calgary
4753,EB Shawnessy BV @ Millrise DR SW,50.913893,-114.091839,Calgary
4754,SB Millrise DR @ Millview RD SW,50.916987,-114.092529,Calgary
4755,WB Millrise DR @ Millcrest RD SW,50.917943,-114.087602,Calgary
4756,WB Millrise DR @ Millrise WY SW,50.917603,-114.082273,Calgary
4757,WB Millrise DR @ Millside DR SW,50.916941,-114.07884,Calgary
4758,SB Millrise BV @ Millrise DR SW,50.916947,-114.074744,Calgary
4759,WB 1 AV NE @ 7 ST NE,51.053323,-114.046302,Calgary
4760,WB 1 AV NE @ 8 ST NE,51.053318,-114.043605,Calgary
4761,WB 1 AV NE @ 9 ST NE,51.053313,-114.04095,Calgary
4762,WB 1 AV NE @ Edmonton TR,51.053336,-114.049655,Calgary
4763,WB 1 AV NE @ 12 ST NE,51.053298,-114.034315,Calgary
4764,SB Castleridge BV @ Westwinds CR NE,51.106923,-113.969028,Calgary
4765,NB Shawnee DR @ S. of Shawnee GD SW,50.928688,-114.090674,Calgary
4766,WB Shawnee DR @ Shawnee CR SW,50.926545,-114.084489,Calgary
4767,WB Shawnee DR @ Shawnee CO SW,50.92531,-114.08041,Calgary
4768,EB Shannon AV @ Shawbrooke RD SW,50.909579,-114.093417,Calgary
4769,SB Shawinigan DR @ Shannon MR SW,50.910537,-114.09037,Calgary
4770,SB Shawinigan DR @ Shawnessy BV SW,50.913458,-114.089547,Calgary
4771,WB Chaparral DR @ Chapparal GR SE,50.882909,-114.042624,Calgary
4772,NB Chapparal DR @ Chapala GA SE,50.880066,-114.037628,Calgary
4773,SB University DR @ 12 AV NW,51.060921,-114.118301,Calgary
4774,SB Chapala DR @ Chapala RD SE,50.878575,-114.031368,Calgary
4775,SB Chapala DR @ Chapala WY SE,50.880973,-114.029466,Calgary
4776,WB Chapala WY @ Chapman LI SE,50.881045,-114.027698,Calgary
4777,SB Chapparal BV @ Chapala WY SE,50.88144,-114.024829,Calgary
4778,SB Chapparal BV @ S.OF Chapparal DR SE,50.883382,-114.024777,Calgary
4779,SB Chapparal BV @ Chapparal DR SE,50.885328,-114.024895,Calgary
4780,EB James McKevitt RD @ Evergreen ST SW,50.921235,-114.094099,Calgary
